movieId,title,genres,tag
7867,Battleship (2012),action sci fi thriller imax,
7868,"Best Exotic Marigold Hotel, The (2011)",comedy drama,
7869,Comic-Con Episode IV: A Fan's Hope (2011),documentary,
7870,Bully (2011),documentary,
7871,Hysteria (2011),comedy romance,
7872,Dante's Inferno: An Animated Epic (2010),action animation fantasy,
7873,"Atomic Submarine, The (1959)",sci fi thriller,
7874,"Five-Year Engagement, The (2012)",comedy romance,
7875,Think Like a Man (2012),comedy,
7876,"Lucky One, The (2012)",drama,
7877,Safe (2012),action crime thriller,
7878,Dark Shadows (2012),comedy horror imax,
7879,96 Minutes (2011) ,drama thriller,
7880,"Decoy Bride, The (2011)",comedy romance,
7881,Rocket Singh: Salesman of the Year (2009),comedy drama,
7882,"Dictator, The (2012)",comedy,
7883,Walking with Monsters (2005),documentary,
7884,Men in Black III (M.III.B.) (M.I.B.³) (2012),action comedy sci fi imax,
7885,Snow White and the Huntsman (2012),action adventure drama,
7886,Sound of My Voice (2011),drama mystery sci fi,
7887,Eva (2011),drama fantasy sci fi,
7888,"Pirates! Band of Misfits, The (2012)",adventure animation children comedy,
7889,Prometheus (2012),action horror sci fi imax,
7890,"Pact, The (2012)",horror mystery thriller,
7891,Bernie (2011),comedy crime drama,
7892,Inhale (2010),drama thriller,
7893,Take This Waltz (2011),drama romance,
7894,Wanderlust (2012),comedy,
7895,Moonrise Kingdom (2012),comedy drama romance,quirky
7896,Get the Gringo (2012),action crime drama thriller,
7897,Superman/Doomsday (2007) ,action animation,
7898,"Thousand Words, A (2012)",comedy drama,interesting scenario
7899,Safety Not Guaranteed (2012),comedy drama,
7900,Madagascar 3: Europe's Most Wanted (2012),adventure animation children comedy imax,
7901,Your Sister's Sister (2011),comedy drama,
7902,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),action adventure animation children,
7903,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),action adventure animation children,
7904,Superman/Batman: Public Enemies (2009),action animation fantasy,
7905,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),action adventure animation children,
7906,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),action adventure animation sci fi thriller,
7907,Brave (2012),action adventure animation children,
7908,Beauty and the Beast: The Enchanted Christmas (1997),animation children fantasy musical,
7909,Front of the Class (2008),drama,
7910,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),action adventure animation sci fi,
7911,Pocahontas II: Journey to a New World (1998) ,adventure animation children,
7912,What to Expect When You're Expecting (2012),comedy drama romance,
7913,To Rome with Love (2012),comedy,
7914,Abraham Lincoln: Vampire Hunter (2012),action fantasy horror thriller,
7915,First Position (2011),documentary,
7916,Rock of Ages (2012),comedy drama musical imax,
7917,Seeking a Friend for the End of the World (2012),comedy drama romance,
7918,Presto (2008),animation children comedy fantasy,
7919,Jack-Jack Attack (2005),adventure animation children comedy,
7920,One Man Band (2005),animation comedy musical,
7921,Ted (2012),comedy fantasy,crude humor
7922,Magic Mike (2012),drama romance,
7923,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),action adventure animation,
7924,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),action adventure animation,
7925,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),action adventure animation,
7926,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),action adventure animation,
7927,Cleanskin (2012),crime drama thriller,
7928,"Amazing Spider-Man, The (2012)",action adventure sci fi imax,
7929,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),action adventure animation fantasy,
7930,Ice Age 4: Continental Drift (2012),adventure animation comedy,
7931,Beasts of the Southern Wild (2012),drama fantasy,beautiful emotional poetic
7932,Savages (2012),crime drama thriller,
7933,"Firm, The (2009)",drama,
7934,Spirit Camp (2009),horror,
7935,Geri's Game (1997),animation children,
7936,Some Guy Who Kills People (2011),comedy thriller,
7937,Treasure Island (2012),adventure,
7938,"Watch, The (2012)",comedy sci fi,
7939,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",children musical mystery,
7940,2 Days in New York (2012),comedy,
7941,Killer Joe (2011),crime thriller,
7942,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),action adventure animation,
7943,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),action adventure animation,
7944,Anaconda: The Offspring (2008),action horror sci fi thriller,
7945,"Christmas Carol, A (1999)",drama fantasy,
7946,Goodbye Charlie (1964),comedy fantasy romance,
7947,For the Birds (2000),animation children comedy,
7948,Ruby Sparks (2012),comedy fantasy romance,
7949,Total Recall (2012),action sci fi thriller,
7950,"Angels' Share, The (2012)",comedy drama,
7951,"Immature, The (Immaturi) (2011)",comedy,
7952,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),action adventure animation,
7953,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),action adventure animation,
7954,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),action adventure animation,
7955,Sidewalls (Medianeras) (2011),drama,
7956,Skyfall (2012),action adventure thriller imax,beautiful cinematography beautifully filmed
7957,Hands Over the City (Le mani sulla città) (1963),drama,city politics italy political right versus left
7958,"Campaign, The (2012)",comedy,
7959,Brake (2012),crime thriller,
7960,Hope Springs (2012),comedy drama,
7961,"Queen of Versailles, The (2012)",documentary,
7962,ParaNorman (2012),adventure animation comedy,
7963,Diary of a Wimpy Kid: Dog Days (2012),children comedy,
7964,Broken (2012),drama,
7965,6 Days to Air: The Making of South Park (2011),documentary,
7966,Premium Rush (2012),action thriller,
7967,"Odd Life of Timothy Green, The (2012)",comedy drama fantasy,
7968,Lawless (2012),crime drama,
7969,Piranha 3DD (a.k.a. Piranha DD) (2012),comedy horror,
7970,Prime Suspect 3 (1993),crime drama mystery,
7971,Searching for Sugar Man (2012),documentary,
7972,Prime Suspect 6: The Last Witness (2003),drama thriller,
7973,Prime Suspect: The Lost Child (1995),drama mystery,
7974,Conception (2011),comedy romance,
7975,Paradise Lost 3: Purgatory (2011),documentary,
7976,"Words, The (2012)",drama romance,
7977,Pitch Perfect (2012),comedy musical,
7978,Samsara (2011),documentary,
7979,Runaway Brain (1995) ,animation comedy sci fi,
7980,Looper (2012),action crime sci fi,
7981,That's My Boy (2012),comedy,
7982,Robot & Frank (2012),comedy drama sci fi,
7983,Resident Evil: Retribution (2012),action horror sci fi imax,
7984,Lola Versus (2012),comedy romance,
7985,"Master, The (2012)",drama,
7986,Dredd (2012),action sci fi,
7987,End of Watch (2012),crime drama thriller,
7988,V/H/S (2012),horror thriller,
7989,"Perks of Being a Wallflower, The (2012)",drama romance,
7990,"Hunt, The (Jagten) (2012)",drama,
7991,Holy Motors (2012),drama fantasy musical mystery sci fi,
7992,Taken 2 (2012),action crime drama thriller,istanbul liam neeson predictable turkey unnecessary sequel
7993,House at the End of the Street (2012),horror thriller,
7994,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),comedy fantasy romance,
7995,Love Lasts Three Years (L'amour dure trois ans) (2011),comedy drama romance,
7996,"Tall Man, The (2012)",crime drama mystery,
7997,LOL (2012),comedy drama romance,
7998,Rust and Bone (De rouille et d'os) (2012),drama romance,
7999,Marley (2012),documentary,
8000,Frankenweenie (2012),animation comedy horror imax,
8001,Sinister (2012),horror thriller,
8002,"Thing: Terror Takes Shape, The (1998)",documentary,
8003,Hotel Transylvania (2012),animation children comedy,
8004,Side by Side (2012),documentary,
8005,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),action crime mystery,
8006,Argo (2012),drama thriller,cia politics thrilling
8007,Seven Psychopaths (2012),comedy crime,
8008,Liberal Arts (2012),comedy drama,
8009,Catch .44 (2011),action drama thriller,
8010,[REC]³ 3 Génesis (2012),horror thriller,
8011,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),adventure comedy,
8012,Paranormal Activity 4 (2012),horror imax,
8013,Alex Cross (2012),action crime mystery thriller,
8014,Cloud Atlas (2012),drama sci fi imax,
8015,'Hellboy': The Seeds of Creation (2004),action adventure comedy documentary fantasy,
8016,Silent Hill: Revelation 3D (2012),horror mystery thriller,
8017,Here Comes the Boom (2012),action comedy,
8018,Mental (2012),comedy drama,
8019,Killing Them Softly (2012),crime drama thriller,
8020,"Imposter, The (2012)",documentary,
8021,"Sessions, The (Surrogate, The) (2012)",drama,
8022,Smashed (2012),comedy drama,
8023,Wreck-It Ralph (2012),animation comedy,
8024,Silver Linings Playbook (2012),comedy drama,
8025,Flight (2012),drama,
8026,Anna Karenina (2012),drama,
8027,Life of Pi (2012),adventure drama imax,cinematography india surreal
8028,"Man with the Iron Fists, The (2012)",action adventure crime,
8029,"Bay, The (2012)",horror sci fi thriller,
8030,Himizu (2011),children crime drama,
8031,Jackass 3.5 (2011),comedy documentary,
8032,Indie Game: The Movie (2012),documentary,
8033,"Batman: The Dark Knight Returns, Part 1 (2012)",action animation sci fi,
8034,Lincoln (2012),drama war,
8035,Nature Calls (2012),comedy,
8036,Vamps (2012),comedy horror romance,
8037,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",adventure drama fantasy romance imax,
8038,10 Years (2011),comedy drama romance,
8039,Red Dawn (2012),action war,
8040,Rise of the Guardians (2012),adventure animation children fantasy imax,
8041,"Fantastic Fear of Everything, A (2012)",comedy,
8042,Deadfall (2012),crime drama thriller,
8043,Byzantium (2012),drama fantasy thriller,
8044,Paperman (2012),animation comedy romance,
8045,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",action comedy,
8046,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),action comedy,
8047,Hitchcock (2012),drama,
8048,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),animation drama romance,
8049,Redline (2009),action animation sci fi,
8050,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),action comedy crime,
8051,My Lucky Stars (Fuk sing go jiu) (1985),action comedy,
8052,"Money Money Money (L'aventure, c'est l'aventure) (1972)",adventure comedy,
8053,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",animation comedy,
8054,"Hobbit: An Unexpected Journey, The (2012)",adventure fantasy imax,action myth
8055,Hyde Park on Hudson (2012),comedy drama,
8056,How to Make Love to a Woman (2010),comedy romance,
8057,Zero Dark Thirty (2012),action drama thriller,afghanistan american propaganda assassination military terrorism
8058,Fire with Fire (2012),action crime drama,
8059,Warm Bodies (2013),comedy horror romance,
8060,Wrong (2012),comedy drama,
8061,Playing for Keeps (2012),comedy romance,
8062,"Guilt Trip, The (2012)",comedy,
8063,Jack Reacher (2012),action crime thriller,
8064,Django Unchained (2012),action drama western,action christoph waltz funny good soundtrack great performances humour leonardo dicaprio quentin tarantino samuel l jackson western
8065,This Is 40 (2012),drama,
8066,I Bought a Vampire Motorcycle (1990),comedy horror,
8067,Ice Cream Man (1995),comedy horror,
8068,"Impossible, The (Imposible, Lo) (2012)",drama thriller,
8069,"Misérables, Les (2012)",drama musical romance imax,
8070,Campfire Tales (1997),horror,
8071,Parental Guidance (2012),comedy,
8072,John Dies at the End (2012),comedy fantasy horror,
8073,"Misérables, Les (2000)",drama romance,
8074,Promised Land (2012),drama,
8075,English Vinglish (2012),comedy drama,
8076,Fish Story (Fisshu sutôrî) (2009),comedy,
8077,Texas Chainsaw 3D (2013),horror mystery thriller,
8078,Gangster Squad (2013),action crime drama,
8079,"Iceman, The (2012)",crime drama thriller,
8080,It's Such a Beautiful Day (2012),animation comedy drama fantasy sci fi,moving philosopical surreal weird
8081,"Batman: The Dark Knight Returns, Part 2 (2013)",action animation,
8082,Everything or Nothing: The Untold Story of 007 (2012),documentary,
8083,Codependent Lesbian Space Alien Seeks Same (2011),comedy romance sci fi,
8084,"Last Stand, The (2013)",action crime thriller,
8085,Upstream Color (2013),romance sci fi thriller,artistic artsy atmospheric beautiful dreamlike existentialism
8086,Shadow Dancer (2012),crime drama thriller,
8087,Human Planet (2011),documentary,
8088,Comme un chef (2012),comedy,
8089,Movie 43 (2013),comedy,embarassing scenes offensive r language sarcasm satire
8090,"Pervert's Guide to Ideology, The (2012)",documentary,
8091,Sightseers (2012),comedy,
8092,Hansel & Gretel: Witch Hunters (2013),action fantasy horror imax,
8093,Jim Jefferies: Fully Functional (EPIX) (2012),comedy,
8094,Why Stop Now (2012),comedy drama,
8095,Tabu (2012),drama romance,
8096,Upside Down (2012),drama romance sci fi,
8097,"Liability, The (2012)",action thriller,
8098,Angst  (1983),drama horror,
8099,Stand Up Guys (2012),comedy crime,
8100,Side Effects (2013),crime drama mystery thriller,
8101,Identity Thief (2013),comedy crime,
8102,"ABCs of Death, The (2012)",horror,
8103,Beautiful Creatures (2013),drama fantasy romance,
8104,"Good Day to Die Hard, A (2013)",action crime thriller imax,
8105,21 and Over (2013),comedy,
8106,Safe Haven (2013),drama mystery romance,
8107,Frozen Planet (2011),documentary,
8108,"Act of Killing, The (2012)",documentary,
8109,Universal Soldier: Day of Reckoning (2012),action sci fi thriller,
8110,Escape from Planet Earth (2013),adventure animation comedy sci fi,
8111,Before Midnight (2013),drama romance,
8112,Snitch (2013),action drama thriller,
8113,Dark Skies (2013),horror sci fi thriller,
8114,Oh Boy (A Coffee in Berlin) (2012),comedy drama,
8115,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),adventure comedy fantasy romance imax,
8116,Maniac Cop 2 (1990),action horror thriller,
8117,Jack the Giant Slayer (2013),adventure fantasy imax,
8118,Wadjda (2012),drama,
8119,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",comedy,
8120,"Legend of Sleepy Hollow, The (1949)",animation comedy horror musical,
8121,G.I. Joe: Retaliation (2013),action adventure sci fi thriller imax,
8122,Stoker (2013),drama mystery thriller,
8123,Oz the Great and Powerful (2013),action adventure fantasy imax,
8124,"Croods, The (2013)",adventure animation comedy,animation funny stone age
8125,"Incredible Burt Wonderstone, The (2013)",comedy,
8126,"Call, The (2013)",drama thriller,
8127,Olympus Has Fallen (2013),action thriller,
8128,"First Time, The (2012)",comedy drama romance,
8129,Mezzo Forte (1998),action animation comedy,
8130,"Place Beyond the Pines, The (2012)",crime drama,
8131,"Brass Teapot, The (2012)",comedy fantasy thriller,
8132,Phil Spector (2013),drama,
8133,"Host, The (2013)",action adventure romance,
8134,Admission (2013),comedy romance,
8135,Evil Dead (2013),horror,
8136,Trance (2013),crime thriller,
8137,"Perfect Plan, A (Plan parfait, Un) (2012)",adventure comedy romance,
8138,Oblivion (2013),action adventure sci fi imax,
8139,Dark Tide (2012),adventure drama thriller,
8140,42 (2013),drama,
8141,Wolf Children (Okami kodomo no ame to yuki) (2012),animation fantasy,
8142,Disconnect (2012),drama thriller,
8143,"Invincible Iron Man, The (2007)",animation,animation
8144,Yongary: Monster from the Deep (1967),children horror sci fi,
8145,Pain & Gain (2013),action comedy crime,
8146,Hulk Vs. (2009),animation,
8147,Resolution (2012),horror thriller,
8148,Grabbers (2012),comedy horror sci fi,
8149,Justice League: Doom (2012) ,action animation fantasy,
8150,"Grandmaster, The (Yi dai zong shi) (2013)",action drama imax,
8151,This Is the End (2013),action comedy,
8152,Iron Man 3 (2013),action sci fi thriller imax,
8153,"English Teacher, The (2013)",comedy drama,
8154,Mud (2012),adventure crime drama,
8155,Bill Hicks: Revelations (1993),comedy,
8156,Pawn (2013),crime thriller,
8157,Shaolin Temple (Shao Lin si) (1976),action adventure drama,
8158,Syrup (2013),comedy drama,
8159,"Great Gatsby, The (2013)",drama,
8160,Star Trek Into Darkness (2013),action adventure sci fi imax,
8161,"Internship, The (2013)",comedy,
8162,Darkon (2006),documentary fantasy,
8163,Mimino (1977),comedy,
8164,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),adventure comedy,
8165,Only God Forgives (2013),drama thriller,
8166,"Hangover Part III, The (2013)",comedy,
8167,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",action crime thriller imax,
8168,Epic (2013),adventure animation fantasy,
8169,Captain America (1979),action drama,
8170,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),documentary,
8171,"Rink, The (1916)",comedy,
8172,Captain America II: Death Too Soon (1979),action crime,
8173,Down Terrace (2009),comedy crime drama,
8174,Frances Ha (2012),comedy drama,
8175,"Lords of Salem, The (2012)",horror thriller,
8176,Behind the Candelabra (2013),drama,
8177,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),documentary,
8178,With Great Power: The Stan Lee Story (2012),documentary,
8179,After Earth (2013),action adventure sci fi imax,
8180,Now You See Me (2013),crime mystery thriller,illusions overcomplicated predictable stupid ending
8181,Inhuman Resources (Redd Inc.) (2012),horror thriller,
8182,"Way, Way Back, The (2013)",comedy drama,
8183,Much Ado About Nothing (2012),comedy drama romance,
8184,Man of Steel (2013),action adventure fantasy sci fi imax,amy adams superhero
8185,"Kings of Summer, The (2013)",comedy,
8186,"Purge, The (2013)",crime horror thriller,
8187,Rapture-Palooza (2013),comedy fantasy,
8188,20 Feet from Stardom (Twenty Feet from Stardom) (2013),documentary,
8189,"Bling Ring, The (2013)",crime drama,
8190,Monsters University (2013),adventure animation comedy,
8191,Schlussmacher (2013),comedy,
8192,Fullmetal Alchemist: The Sacred Star of Milos (2011),action adventure animation,
8193,Maniac (2012),horror thriller,
8194,Not Suitable for Children (2012),comedy romance,
8195,Pacific Rim (2013),action adventure sci fi imax,
8196,LEGO Batman: The Movie - DC Heroes Unite (2013),action adventure animation,
8197,"Best Offer, The (Migliore offerta, La) (2013)",thriller,
8198,Adam and Eve (National Lampoon's Adam & Eve) (2005),comedy drama romance,
8199,World War Z (2013),action drama horror imax,
8200,Elysium (2013),action drama sci fi imax,
8201,Despicable Me 2 (2013),animation children comedy imax,
8202,White House Down (2013),action drama thriller imax,
8203,"World's End, The (2013)",action comedy sci fi,
8204,Redemption (Hummingbird) (2013),action crime thriller,
8205,"Heat, The (2013)",action comedy crime,
8206,"Lone Ranger, The (2013)",action adventure western imax,
8207,Passion (2012),crime drama mystery thriller,
8208,V/H/S/2 (2013),horror thriller,
8209,"Knot, The (2012)",comedy romance,
8210,The Spectacular Now (2013),comedy drama romance,
8211,"Lifeguard, The (2013)",comedy drama,
8212,Sharknado (2013),sci fi,
8213,Craig Ferguson: I'm Here To Help (2013),comedy documentary,
8214,Stuck in Love (2012),comedy drama romance,
8215,Class Act (1992),comedy,
8216,Fruitvale Station (2013),drama,
8217,R.I.P.D. (2013),action comedy fantasy,
8218,"Field in England, A (2013)",drama fantasy thriller war,
8219,"Conjuring, The (2013)",horror thriller,
8220,Turbo (2013),adventure animation children comedy fantasy,
8221,"Wolverine, The (2013)",action adventure fantasy sci fi,
8222,Drinking Buddies (2013),comedy drama romance,
8223,Red 2 (2013),action comedy crime thriller,
8224,Coffee Town (2013),comedy,
8225,Revenge for Jolly! (2012),comedy drama,
8226,2 Guns (2013),action comedy crime,
8227,Blue Jasmine (2013),drama,
8228,"Great Beauty, The (Grande Bellezza, La) (2013)",comedy drama,
8229,3 dev adam (Three Giant Men) (1973) ,action adventure sci fi,
8230,Louis C.K.: Oh My God (2013),comedy,
8231,Percy Jackson: Sea of Monsters (2013),adventure children fantasy,
8232,"Smurfs 2, The (2013)",animation children comedy,
8233,Alan Partridge: Alpha Papa (2013),comedy,
8234,Man of Tai Chi (2013),action imax,
8235,Batman: Mystery of the Batwoman (2003),action animation children crime,
8236,We're the Millers (2013),comedy crime,
8237,Grown Ups 2 (2013),comedy,adam sandler
8238,Kick-Ass 2 (2013),action comedy crime,
8239,Riddick (2013),action sci fi thriller imax,
8240,Planes (2013),adventure animation comedy,
8241,Blackfish (2013),documentary,
8242,"Wind Rises, The (Kaze tachinu) (2013)",animation drama romance,
8243,Jobs (2013),drama,
8244,Lee Daniels' The Butler (2013),drama,
8245,In a World... (2013),comedy,
8246,About Time (2013),drama fantasy romance,
8247,Justice League: Crisis on Two Earths (2010),action animation sci fi,
8248,You're Next (2011),horror thriller,
8249,Maria Bamford: The Special Special Special! (2012),comedy,
8250,Getaway (2013),action crime,
8251,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",adventure animation sci fi,
8252,Rage of Honor (1987),action crime,
8253,Gravity (2013),action sci fi imax,cliche characters long shots predictable simple slow action visually appealing
8254,What If (2013),comedy drama romance,daniel radcliffe zoe kazan
8255,"History of Future Folk, The (2012)",adventure comedy musical sci fi,quirky
8256,Prisoners (2013),drama mystery thriller,absorbing acting atmospheric hugh jackman jake gyllenhaal morality mystery thriller
8257,Austenland (2013),comedy romance,
8258,Insidious: Chapter 2 (2013),horror thriller,
8259,Rush (2013),action drama,
8260,"Family, The (2013)",action comedy crime,
8261,Short Term 12 (2013),drama,emotional feel good heartwarming mental illness touching
8262,Collision Course (1989),action comedy thriller,
8263,"To Do List, The (2013)",comedy,
8264,Inescapable (2012),action drama war,
8265,Nebraska (2013),adventure drama,
8266,Enough Said (2013),comedy drama romance,
8267,Don Jon (2013),comedy drama romance,
8268,Mood Indigo (L'écume des jours) (2013),drama fantasy,
8269,"Century of the Self, The (2002)",documentary,
8270,Crystal Fairy & the Magical Cactus and 2012 (2013),adventure comedy,
8271,Bad Milo (Bad Milo!) (2013),comedy horror,
8272,Runner Runner (2013),crime drama thriller,
8273,Blue Is the Warmest Color (La vie d'Adèle) (2013),drama romance,
8274,Cloudy with a Chance of Meatballs 2 (2013),animation children comedy fantasy,
8275,Captain Phillips (2013),adventure drama thriller imax,hostage ocean suspense tense
8276,"All Dogs Christmas Carol, An (1998)",animation children comedy musical,
8277,Machete Kills (Machete 2) (2013),action crime thriller,
8278,Filth (2013),comedy crime drama,
8279,Escape Plan (2013),action mystery thriller,
8280,"Thief of Paris, The (Le voleur) (1967)",comedy crime drama,
8281,Carrie (2013),drama horror,
8282,UnHung Hero (2013),documentary,
8283,"Counselor, The (2013)",crime drama thriller,
8284,Escape From Tomorrow (2013),drama fantasy horror,
8285,"Double, The (2013)",comedy drama thriller,
8286,12 Years a Slave (2013),drama,
8287,All Is Lost (2013),action adventure drama,
8288,Ender's Game (2013),action adventure sci fi imax,
8289,Jackass Presents: Bad Grandpa (2013),comedy,
8290,Thor: The Dark World (2013),action adventure fantasy imax,
8291,Dallas Buyers Club (2013),drama,jared leto social commentary uplifting
8292,"Selfish Giant, The (2013)",drama,
8293,Last Vegas (2013),comedy drama romance,
8294,Philomena (2013),comedy drama,
8295,"Book Thief, The (2013)",children drama war,
8296,The Hunger Games: Catching Fire (2013),action adventure sci fi imax,
8297,"Hobbit: The Desolation of Smaug, The (2013)",adventure fantasy imax,adventure fantasy tolkien long
8298,47 Ronin (2013),action adventure fantasy,
8299,Delivery Man (2013),comedy,
8300,Charlie Countryman (2013),action comedy romance,
8301,Red Flag (2012),comedy drama romance,
8302,"Day of the Doctor, The (2013)",adventure drama sci fi,
8303,Guilty of Romance (Koi no tsumi) (2011) ,crime drama horror,
8304,Frozen (2013),adventure animation comedy fantasy musical romance,
8305,Inside Llewyn Davis (2013),drama,atmospheric cinematography depressing funny
8306,"Wolf of Wall Street, The (2013)",comedy crime drama,drugs leonardo dicaprio martin scorsese stock market wall street
8307,Homefront (2013),action crime thriller,
8308,Mandela: Long Walk to Freedom (2013),drama,
8309,Evangelion: 3.0 You Can (Not) Redo (2012),action animation drama,
8310,All is Bright (2013),comedy drama,
8311,Tim's Vermeer (2013),documentary,
8312,American Hustle (2013),crime drama,
8313,"Secret Life of Walter Mitty, The (2013)",adventure comedy drama,
8314,Her (2013),drama romance sci fi,
8315,RoboGeisha (Robo-geisha) (2009),action comedy sci fi,
8316,"Christmas Carol, A (1977)",drama fantasy,
8317,Lone Survivor (2013),action drama thriller war,
8318,Saving Mr. Banks (2013),comedy drama,
8319,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),action drama,
8320,Oldboy (2013),action drama mystery,
8321,Dampfnudelblues (2013),comedy crime,
8322,Anchorman 2: The Legend Continues (2013),comedy,comedy steve carell stupid funny ferrell
8323,Snowpiercer (2013),action drama sci fi,fatalistic
8324,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),comedy drama war,
8325,Guest from the Future (Gostya iz buduschego) (1985),adventure drama sci fi,
8326,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",comedy romance,
8327,Haunter (2013),horror mystery thriller,
8328,Wrong Cops (2013),comedy crime,
8329,"Muppet Christmas: Letters to Santa, A (2008)",children comedy,
8330,Ninja: Shadow of a Tear (2013),action crime thriller,
8331,"Fuck You, Goethe (Fack Ju Göhte) (2013)",comedy,
8332,High School (2010),comedy,
8333,Grudge Match (2013),comedy,
8334,Highlander: The Search for Vengeance (2007),action adventure fantasy,
8335,Only Lovers Left Alive (2013),drama horror romance,
8336,Cats (1998),musical,
8337,MacGyver: Trail to Doomsday (1994),action adventure,
8338,Bad Karma (2012),thriller,
8339,Hunting Elephants (2013),comedy crime,
8340,Dragon Ball Z: Battle of Gods (2013),action animation fantasy imax,
8341,Freezer (2014),action thriller,
8342,We Are What We Are (2013),drama horror mystery thriller,
8343,Dragon ball Z 04: Lord Slug (1991),animation children,
8344,Chinese Puzzle (Casse-tête chinois) (2013),comedy romance,
8345,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),action adventure animation children,
8346,Ride Along (2014),action comedy,
8347,Jack Ryan: Shadow Recruit (2014),action drama thriller imax,
8348,Divergent (2014),adventure romance sci fi imax,anti intellectual bad writing dystopia new society plot holes predictable scifi unintelligent
8349,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),drama,
8350,Ernest & Célestine (Ernest et Célestine) (2012),adventure animation children comedy drama romance,
8351,Drift (2013),drama,
8352,"I, Frankenstein (2014)",action fantasy sci fi imax,
8353,Better Living Through Chemistry (2014),comedy drama,
8354,Nymphomaniac: Volume I (2013),drama,
8355,Enemy (2013),mystery thriller,
8356,Wonder Woman (2009),action adventure animation fantasy,
8357,"Monuments Men, The (2014)",action drama war,
8358,The Lego Movie (2014),action adventure animation children comedy fantasy,cheeky clever colorful feel good fun imaginative quirky
8359,RoboCop (2014),action crime sci fi imax,
8360,"Art of the Steal, The (2013)",crime,
8361,Nymphomaniac: Volume II (2013),drama mystery,
8362,Knights of Badassdom (2013),adventure comedy fantasy,
8363,Venus in Fur (La Vénus à la fourrure) (2013),drama,
8364,Date and Switch (2014),comedy,
8365,"Zero Theorem, The (2013)",drama fantasy sci fi,
8366,Winter's Tale (2014),drama fantasy mystery,
8367,On the Other Side of the Tracks (De l'autre côté du périph) (2012),action comedy crime,
8368,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),documentary,
8369,Cold Comes the Night (2013),crime drama thriller,
8370,Chouchou (2003),comedy,
8371,Someone Marry Barry (2014),comedy,
8372,About Last Night (2014),comedy romance,
